product_id,product_name,launch_datetime,category_id,description_word_count,has_video,screenshot_count,domain_type,pricing_model,featured,total_upvotes,total_comments,total_followers,total_views,success_score,success_tier,launch_date,launch_day,launch_hour,launch_month,launch_year,launch_quarter
912,MindMeta,2023-09-03 19:32:34,1,82,False,3,.io,Freemium,False,2,0,0,40,1.2,Medium,2023-09-03,Sunday,19,9,2023,3
913,AutoInsight,2024-05-18 19:32:34,8,65,False,8,.co,Freemium,False,1,0,0,17,0.6,Low,2024-05-18,Saturday,19,5,2024,2
914,SuperWave,2023-08-21 19:32:34,12,36,False,10,.com,Freemium,False,5,0,0,88,3.0,High,2023-08-21,Monday,19,8,2023,3
915,HyperStream,2023-06-26 19:32:34,10,109,False,9,other,Freemium,False,3,0,0,58,1.7999999999999998,Medium,2023-06-26,Monday,19,6,2023,2
916,SmartConnect,2024-03-20 19:32:34,12,122,True,1,.tech,Free,False,4,0,0,68,2.4,High,2024-03-20,Wednesday,19,3,2024,1
917,QuickAI,2023-08-07 19:32:34,11,88,False,8,.co,Free Trial,False,0,0,0,0,0.0,Low,2023-08-07,Monday,19,8,2023,3
918,Pro,2024-10-11 19:32:34,6,92,True,8,.app,Freemium,False,0,0,0,0,0.0,Low,2024-10-11,Friday,19,10,2024,4
919,SmartCloud,2023-07-18 19:32:34,5,100,True,4,.ai,Free,False,0,0,0,0,0.0,Low,2023-07-18,Tuesday,19,7,2023,3
920,AIInsight,2024-02-01 19:32:34,10,147,False,10,.co,Paid,False,3,0,0,66,1.7999999999999998,Medium,2024-02-01,Thursday,19,2,2024,1
921,Pulse,2024-01-02 19:32:34,11,52,False,0,other,Free Trial,False,0,0,0,0,0.0,Low,2024-01-02,Tuesday,19,1,2024,1
922,DeepPulse,2024-03-18 19:32:34,9,87,False,6,other,Free Trial,True,16,12,1,335,13.299999999999999,Viral,2024-03-18,Monday,19,3,2024,1
923,Quick,2024-02-02 19:32:34,2,48,True,9,.io,Freemium,False,5,1,0,101,3.3,High,2024-02-02,Friday,19,2,2024,1
924,SimpleBot,2024-11-22 19:32:34,5,110,False,9,.io,Free,False,3,0,0,55,1.7999999999999998,Medium,2024-11-22,Friday,19,11,2024,4
925,NextMeta,2024-02-03 19:32:34,6,95,False,3,.co,Freemium,False,3,1,1,59,2.1999999999999997,High,2024-02-03,Saturday,19,2,2024,1
926,StreamSpark,2024-11-01 19:32:34,7,106,True,8,.ai,Free,False,2,0,0,43,1.2,Medium,2024-11-01,Friday,19,11,2024,4
927,DataVision,2023-09-02 19:32:34,5,104,False,5,.co,Free Trial,False,0,0,0,0,0.0,Low,2023-09-02,Saturday,19,9,2023,3
928,NextPro,2024-03-25 19:32:34,9,129,True,2,.ai,Free,False,3,0,0,65,1.7999999999999998,Medium,2024-03-25,Monday,19,3,2024,1
929,HyperQuick,2024-04-10 19:32:34,1,116,False,5,.ai,Free,False,1,0,0,17,0.6,Low,2024-04-10,Wednesday,19,4,2024,2
930,HubDev,2024-09-13 19:32:34,7,124,False,9,other,Freemium,True,6,6,0,122,5.3999999999999995,Viral,2024-09-13,Friday,19,9,2024,3
931,InsightHub,2024-03-28 19:32:34,10,68,True,5,other,Freemium,False,5,0,0,98,3.0,High,2024-03-28,Thursday,19,3,2024,1
932,Bot,2023-12-29 19:32:34,7,135,False,4,other,Paid,False,0,0,0,0,0.0,Low,2023-12-29,Friday,19,12,2023,4
933,AI,2024-06-29 19:32:34,4,78,False,1,.app,Freemium,False,0,0,0,0,0.0,Low,2024-06-29,Saturday,19,6,2024,2
934,UltraQuick,2024-05-25 19:32:34,9,80,True,9,other,Free,False,10,1,0,199,6.3,Viral,2024-05-25,Saturday,19,5,2024,2
935,StreamTech,2023-08-26 19:32:34,12,108,False,9,.tech,Free,True,0,0,0,0,0.0,Low,2023-08-26,Saturday,19,8,2023,3
936,DevStream,2023-05-12 19:32:34,11,109,False,1,.io,Freemium,False,1,0,0,15,0.6,Low,2023-05-12,Friday,19,5,2023,2
937,VisionSmart,2023-07-07 19:32:34,5,67,True,6,.io,Free,False,7,3,5,140,5.6,Viral,2023-07-07,Friday,19,7,2023,3
938,Hub,2024-10-11 19:32:34,4,94,False,1,.ai,Freemium,False,0,0,0,0,0.0,Low,2024-10-11,Friday,19,10,2024,4
939,SyncApp,2025-02-05 19:32:34,7,144,False,5,.io,Freemium,False,5,0,0,90,3.0,High,2025-02-05,Wednesday,19,2,2025,1
940,EasyTech,2025-02-02 19:32:34,4,55,False,4,.com,Paid,False,3,0,0,61,1.7999999999999998,Medium,2025-02-02,Sunday,19,2,2025,1
941,InsightMind,2023-11-20 19:32:34,3,144,False,3,.ai,Free Trial,False,0,0,0,0,0.0,Low,2023-11-20,Monday,19,11,2023,4
942,SimpleMind,2024-07-26 19:32:34,9,92,False,6,.io,Free Trial,False,4,2,0,82,3.0,High,2024-07-26,Friday,19,7,2024,3
943,SmartPulse,2024-08-18 19:32:34,11,30,False,7,.com,Free Trial,False,1,0,0,22,0.6,Low,2024-08-18,Sunday,19,8,2024,3
944,Cloud,2024-06-18 19:32:34,8,58,False,3,.app,Free,False,1,0,0,18,0.6,Low,2024-06-18,Tuesday,19,6,2024,2
945,SmartBot,2025-04-13 19:32:34,1,71,False,0,.io,Free,True,1,0,0,21,0.6,Low,2025-04-13,Sunday,19,4,2025,2
946,SyncQuick,2024-10-22 19:32:34,7,81,False,0,.com,Freemium,False,12,2,0,239,7.799999999999999,Viral,2024-10-22,Tuesday,19,10,2024,4
947,MindBot,2024-03-08 19:32:34,9,96,False,0,.co,Free Trial,False,0,0,0,0,0.0,Low,2024-03-08,Friday,19,3,2024,1
948,Cloud,2023-06-06 19:32:34,8,30,True,10,.tech,Open Source,False,4,0,0,74,2.4,High,2023-06-06,Tuesday,19,6,2023,2
949,Pixel,2024-02-14 19:32:34,8,105,False,0,.co,Free Trial,False,5,2,0,118,3.6,High,2024-02-14,Wednesday,19,2,2024,1
950,QuickApp,2023-06-29 19:32:34,6,68,False,4,.com,Free,False,9,10,0,179,8.399999999999999,Viral,2023-06-29,Thursday,19,6,2023,2
951,ProSync,2025-01-16 19:32:34,11,141,True,3,.ai,Free Trial,False,4,6,0,78,4.199999999999999,High,2025-01-16,Thursday,19,1,2025,1
952,SuperInsight,2023-05-10 19:32:34,4,91,True,8,other,Freemium,False,3,0,0,49,1.7999999999999998,Medium,2023-05-10,Wednesday,19,5,2023,2
953,DesignFlow,2023-05-23 19:32:34,8,128,False,2,other,Free,False,12,3,0,235,8.1,Viral,2023-05-23,Tuesday,19,5,2023,2
954,App,2024-09-06 19:32:34,3,133,False,6,other,Freemium,False,4,0,0,82,2.4,High,2024-09-06,Friday,19,9,2024,3
955,QuickStream,2024-08-14 19:32:34,9,132,False,10,.ai,Free,False,1,0,0,20,0.6,Low,2024-08-14,Wednesday,19,8,2024,3
956,MindConnect,2025-04-06 19:32:34,2,83,False,7,.io,Freemium,False,0,0,0,0,0.0,Low,2025-04-06,Sunday,19,4,2025,2
957,UltraScript,2024-09-16 19:32:34,2,82,False,5,other,Freemium,True,3,0,0,54,1.7999999999999998,Medium,2024-09-16,Monday,19,9,2024,3
958,DevVision,2023-08-05 19:32:34,12,93,False,9,.co,Freemium,False,4,6,0,79,4.199999999999999,High,2023-08-05,Saturday,19,8,2023,3
959,StreamLogic,2025-01-20 19:32:34,12,119,True,0,.ai,Freemium,False,0,0,0,0,0.0,Low,2025-01-20,Monday,19,1,2025,1
960,SmartWave,2024-06-28 19:32:34,7,84,True,7,.ai,Free Trial,False,11,21,3,211,13.2,Viral,2024-06-28,Friday,19,6,2024,2
961,SparkConnect,2024-10-07 19:32:34,12,96,False,9,other,Paid,False,7,3,0,137,5.1,Viral,2024-10-07,Monday,19,10,2024,4
962,FastTech,2024-02-03 19:32:34,10,108,False,2,.co,Freemium,False,1,0,0,19,0.6,Low,2024-02-03,Saturday,19,2,2024,1
963,DevApp,2023-06-28 19:32:34,4,72,True,7,.app,Free Trial,False,1,0,0,20,0.6,Low,2023-06-28,Wednesday,19,6,2023,2
964,CloudLogic,2024-07-08 19:32:34,10,70,False,3,.ai,Free Trial,False,3,2,0,56,2.4,High,2024-07-08,Monday,19,7,2024,3
965,DeploySpark,2023-04-18 19:32:34,8,95,True,7,other,Free,True,14,3,6,292,9.9,Viral,2023-04-18,Tuesday,19,4,2023,2
966,CloudBot,2023-05-09 19:32:34,9,99,False,10,.tech,Freemium,False,7,5,0,134,5.7,Viral,2023-05-09,Tuesday,19,5,2023,2
967,AutoCloud,2023-09-15 19:32:34,7,113,False,0,.com,Free,False,3,0,0,56,1.7999999999999998,Medium,2023-09-15,Friday,19,9,2023,3
968,PulseSmart,2024-08-22 19:32:34,5,120,False,2,.io,Free,False,0,0,0,0,0.0,Low,2024-08-22,Thursday,19,8,2024,3
969,NeoData,2025-02-13 19:32:34,8,67,False,5,.ai,Paid,False,2,0,0,38,1.2,Medium,2025-02-13,Thursday,19,2,2025,1
970,HyperInsight,2024-02-12 19:32:34,4,75,True,8,.tech,Free Trial,False,10,5,0,209,7.5,Viral,2024-02-12,Monday,19,2,2024,1
971,AutoQuick,2023-07-27 19:32:34,2,70,False,1,.tech,Free,False,2,1,0,34,1.5,Medium,2023-07-27,Thursday,19,7,2023,3
972,Smart,2023-04-23 19:32:34,11,142,False,10,.ai,Free Trial,False,4,5,0,73,3.9,High,2023-04-23,Sunday,19,4,2023,2
973,MegaTech,2023-10-05 19:32:34,12,96,False,0,.app,Free Trial,False,1,0,0,18,0.6,Low,2023-10-05,Thursday,19,10,2023,4
974,AppStream,2025-04-03 19:32:34,6,100,False,9,.com,Free Trial,False,11,10,5,224,10.1,Viral,2025-04-03,Thursday,19,4,2025,2
975,PixelSync,2023-08-20 19:32:34,9,101,False,2,.io,Free,True,3,0,0,56,1.7999999999999998,Medium,2023-08-20,Sunday,19,8,2023,3
976,TechWave,2023-05-18 19:32:34,1,78,False,3,.ai,Free Trial,False,24,3,0,463,15.299999999999999,Viral,2023-05-18,Thursday,19,5,2023,2
977,SuperHub,2023-10-26 19:32:34,11,146,False,10,.io,Freemium,False,8,0,0,135,4.8,Viral,2023-10-26,Thursday,19,10,2023,4
978,CloudSpark,2024-07-20 19:32:34,10,112,True,4,.co,Freemium,False,2,4,0,45,2.4,High,2024-07-20,Saturday,19,7,2024,3
979,DevTech,2024-10-15 19:32:34,12,101,True,2,.tech,Free,False,16,9,4,329,12.7,Viral,2024-10-15,Tuesday,19,10,2024,4
980,DeepWave,2024-01-23 19:32:34,7,66,False,9,.tech,Free,False,9,0,4,199,5.8,Viral,2024-01-23,Tuesday,19,1,2024,1
981,CloudCode,2024-07-11 19:32:34,10,65,False,10,.ai,Paid,False,0,0,0,0,0.0,Low,2024-07-11,Thursday,19,7,2024,3
982,DevApp,2024-01-08 19:32:34,9,90,False,1,.ai,Freemium,False,0,0,0,0,0.0,Low,2024-01-08,Monday,19,1,2024,1
983,PulseScript,2024-03-04 19:32:34,10,79,True,1,.co,Free,True,9,3,3,196,6.599999999999999,Viral,2024-03-04,Monday,19,3,2024,1
984,CodePro,2024-02-29 19:32:34,9,67,False,6,.app,Free,False,15,4,0,310,10.2,Viral,2024-02-29,Thursday,19,2,2024,1
985,ProFlow,2024-12-11 19:32:34,10,88,False,8,.ai,Paid,False,11,9,0,212,9.299999999999999,Viral,2024-12-11,Wednesday,19,12,2024,4
986,EasyConnect,2024-06-14 19:32:34,11,93,False,9,.tech,Free,True,7,3,0,156,5.1,Viral,2024-06-14,Friday,19,6,2024,2
987,SuperApp,2023-11-25 19:32:34,3,104,False,1,.io,Free Trial,False,0,0,0,0,0.0,Low,2023-11-25,Saturday,19,11,2023,4
988,HyperDev,2024-08-14 19:32:34,11,84,False,6,.com,Free,True,5,5,0,88,4.5,Viral,2024-08-14,Wednesday,19,8,2024,3
989,TechQuick,2025-04-11 19:32:34,5,69,False,6,other,Free,False,3,0,0,55,1.7999999999999998,Medium,2025-04-11,Friday,19,4,2025,2
990,Cloud,2023-05-17 19:32:34,8,70,False,10,.io,Freemium,False,6,0,0,118,3.5999999999999996,High,2023-05-17,Wednesday,19,5,2023,2
991,EasyWave,2023-11-27 19:32:34,8,136,False,6,.app,Freemium,False,5,1,0,92,3.3,High,2023-11-27,Monday,19,11,2023,4
992,SimpleBot,2024-05-17 19:32:34,4,62,False,2,.com,Freemium,False,0,0,0,0,0.0,Low,2024-05-17,Friday,19,5,2024,2
993,MetaDev,2025-02-21 19:32:34,12,110,False,6,.io,Freemium,False,2,0,0,44,1.2,Medium,2025-02-21,Friday,19,2,2025,1
994,AutoSpark,2024-06-05 19:32:34,11,115,False,0,.io,Open Source,False,3,0,0,63,1.7999999999999998,Medium,2024-06-05,Wednesday,19,6,2024,2
995,DesignSpark,2024-07-03 19:32:34,11,96,True,9,.co,Freemium,True,8,2,0,152,5.3999999999999995,Viral,2024-07-03,Wednesday,19,7,2024,3
996,ScriptLogic,2024-09-10 19:32:34,1,153,True,0,other,Free,False,2,2,0,39,1.7999999999999998,Medium,2024-09-10,Tuesday,19,9,2024,3
997,Deploy,2024-03-16 19:32:34,1,115,False,4,.app,Freemium,False,0,0,0,0,0.0,Low,2024-03-16,Saturday,19,3,2024,1
998,SmartCloud,2024-08-13 19:32:34,4,155,False,1,.tech,Free Trial,False,16,3,4,289,10.9,Viral,2024-08-13,Tuesday,19,8,2024,3
999,Flow,2023-09-07 19:32:34,6,80,False,8,.co,Freemium,False,4,0,0,70,2.4,High,2023-09-07,Thursday,19,9,2023,3
1000,SuperSpark,2023-10-11 19:32:34,8,80,True,6,.com,Free,False,18,6,0,338,12.599999999999998,Viral,2023-10-11,Wednesday,19,10,2023,4
